UF,Nome_UF,Mesorregião Geográfica,Nome_Mesorregião,Microrregião Geográfica,Nome_Microrregião,Município,Código Município Completo,Nome_Município
31,Minas Gerais,02,Norte de Minas,003,Januária,50570,3150570,Pintópolis
31,Minas Gerais,09,Oeste de Minas,046,Oliveira,50604,3150604,Piracema
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,021,Frutal,50703,3150703,Pirajuba
31,Minas Gerais,12,Zona da Mata,062,Viçosa,50802,3150802,Piranga
31,Minas Gerais,10,Sul/Sudoeste de Minas,056,Itajubá,50901,3150901,Piranguçu
31,Minas Gerais,10,Sul/Sudoeste de Minas,056,Itajubá,51008,3151008,Piranguinho
31,Minas Gerais,12,Zona da Mata,066,Cataguases,51107,3151107,Pirapetinga
31,Minas Gerais,02,Norte de Minas,006,Pirapora,51206,3151206,Pirapora
31,Minas Gerais,12,Zona da Mata,064,Ubá,51305,3151305,Piraúba
31,Minas Gerais,07,Metropolitana de Belo Horizonte,029,Pará de Minas,51404,3151404,Pitangui
31,Minas Gerais,09,Oeste de Minas,042,Piuí,51503,3151503,Piumhi
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,021,Frutal,51602,3151602,Planura
31,Minas Gerais,10,Sul/Sudoeste de Minas,049,Alfenas,51701,3151701,Poço Fundo
31,Minas Gerais,10,Sul/Sudoeste de Minas,051,Poços de Caldas,51800,3151800,Poços de Caldas
31,Minas Gerais,08,Vale do Rio Doce,041,Aimorés,51909,3151909,Pocrane
31,Minas Gerais,06,Central Mineira,024,Três Marias,52006,3152006,Pompéu
31,Minas Gerais,12,Zona da Mata,060,Ponte Nova,52105,3152105,Ponte Nova
31,Minas Gerais,02,Norte de Minas,007,Montes Claros,52131,3152131,Ponto Chique
31,Minas Gerais,03,Jequitinhonha,012,Araçuaí,52170,3152170,Ponto dos Volantes
31,Minas Gerais,02,Norte de Minas,004,Janaúba,52204,3152204,Porteirinha
31,Minas Gerais,12,Zona da Mata,062,Viçosa,52303,3152303,Porto Firme
31,Minas Gerais,04,Vale do Mucuri,015,Teófilo Otoni,52402,3152402,Poté
31,Minas Gerais,10,Sul/Sudoeste de Minas,052,Pouso Alegre,52501,3152501,Pouso Alegre
31,Minas Gerais,10,Sul/Sudoeste de Minas,054,São Lourenço,52600,3152600,Pouso Alto
31,Minas Gerais,11,Campo das Vertentes,058,São João Del Rei,52709,3152709,Prados
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,018,Uberlândia,52808,3152808,Prata
31,Minas Gerais,10,Sul/Sudoeste de Minas,047,Passos,52907,3152907,Pratápolis
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,023,Araxá,53004,3153004,Pratinha
31,Minas Gerais,12,Zona da Mata,062,Viçosa,53103,3153103,Presidente Bernardes
31,Minas Gerais,06,Central Mineira,025,Curvelo,53202,3153202,Presidente Juscelino
31,Minas Gerais,03,Jequitinhonha,010,Diamantina,53301,3153301,Presidente Kubitschek
31,Minas Gerais,01,Noroeste de Minas,002,Paracatu,53400,3153400,Presidente Olegário
31,Minas Gerais,07,Metropolitana de Belo Horizonte,027,Sete Lagoas,53608,3153608,Prudente de Morais
31,Minas Gerais,06,Central Mineira,026,Bom Despacho,53707,3153707,Quartel Geral
31,Minas Gerais,07,Metropolitana de Belo Horizonte,034,Conselheiro Lafaiete,53806,3153806,Queluzito
31,Minas Gerais,07,Metropolitana de Belo Horizonte,030,Belo Horizonte,53905,3153905,Raposos
31,Minas Gerais,12,Zona da Mata,060,Ponte Nova,54002,3154002,Raul Soares
31,Minas Gerais,12,Zona da Mata,066,Cataguases,54101,3154101,Recreio
31,Minas Gerais,12,Zona da Mata,061,Manhuaçu,54150,3154150,Reduto
31,Minas Gerais,11,Campo das Vertentes,058,São João Del Rei,54200,3154200,Resende Costa
31,Minas Gerais,08,Vale do Rio Doce,041,Aimorés,54309,3154309,Resplendor
31,Minas Gerais,11,Campo das Vertentes,059,Barbacena,54408,3154408,Ressaquinha
31,Minas Gerais,02,Norte de Minas,006,Pirapora,54457,3154457,Riachinho
31,Minas Gerais,02,Norte de Minas,004,Janaúba,54507,3154507,Riacho dos Machados
31,Minas Gerais,07,Metropolitana de Belo Horizonte,030,Belo Horizonte,54606,3154606,Ribeirão das Neves
31,Minas Gerais,11,Campo das Vertentes,057,Lavras,54705,3154705,Ribeirão Vermelho
31,Minas Gerais,07,Metropolitana de Belo Horizonte,030,Belo Horizonte,54804,3154804,Rio Acima
31,Minas Gerais,12,Zona da Mata,060,Ponte Nova,54903,3154903,Rio Casca
31,Minas Gerais,03,Jequitinhonha,014,Almenara,55108,3155108,Rio do Prado
31,Minas Gerais,12,Zona da Mata,060,Ponte Nova,55009,3155009,Rio Doce
31,Minas Gerais,12,Zona da Mata,062,Viçosa,55207,3155207,Rio Espera
31,Minas Gerais,07,Metropolitana de Belo Horizonte,032,Itaguara,55306,3155306,Rio Manso
31,Minas Gerais,12,Zona da Mata,065,Juiz de Fora,55405,3155405,Rio Novo
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,020,Patos de Minas,55504,3155504,Rio Paranaíba
31,Minas Gerais,02,Norte de Minas,005,Salinas,55603,3155603,Rio Pardo de Minas
31,Minas Gerais,07,Metropolitana de Belo Horizonte,031,Itabira,55702,3155702,Rio Piracicaba
31,Minas Gerais,12,Zona da Mata,064,Ubá,55801,3155801,Rio Pomba
31,Minas Gerais,12,Zona da Mata,065,Juiz de Fora,55900,3155900,Rio Preto
31,Minas Gerais,07,Metropolitana de Belo Horizonte,028,Conceição do Mato Dentro,56007,3156007,Rio Vermelho
31,Minas Gerais,11,Campo das Vertentes,058,São João Del Rei,56106,3156106,Ritápolis
31,Minas Gerais,12,Zona da Mata,065,Juiz de Fora,56205,3156205,Rochedo de Minas
31,Minas Gerais,12,Zona da Mata,064,Ubá,56304,3156304,Rodeiro
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,019,Patrocínio,56403,3156403,Romaria
31,Minas Gerais,12,Zona da Mata,063,Muriaé,56452,3156452,Rosário da Limeira
31,Minas Gerais,02,Norte de Minas,005,Salinas,56502,3156502,Rubelita
31,Minas Gerais,03,Jequitinhonha,014,Almenara,56601,3156601,Rubim
31,Minas Gerais,07,Metropolitana de Belo Horizonte,030,Belo Horizonte,56700,3156700,Sabará
31,Minas Gerais,08,Vale do Rio Doce,035,Guanhães,56809,3156809,Sabinópolis
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,023,Araxá,56908,3156908,Sacramento
31,Minas Gerais,02,Norte de Minas,005,Salinas,57005,3157005,Salinas
31,Minas Gerais,03,Jequitinhonha,014,Almenara,57104,3157104,Salto da Divisa
31,Minas Gerais,07,Metropolitana de Belo Horizonte,031,Itabira,57203,3157203,Santa Bárbara
31,Minas Gerais,08,Vale do Rio Doce,040,Caratinga,57252,3157252,Santa Bárbara do Leste
31,Minas Gerais,12,Zona da Mata,065,Juiz de Fora,57278,3157278,Santa Bárbara do Monte Verde
31,Minas Gerais,11,Campo das Vertentes,059,Barbacena,57302,3157302,Santa Bárbara do Tugúrio
31,Minas Gerais,11,Campo das Vertentes,058,São João Del Rei,57336,3157336,Santa Cruz de Minas
31,Minas Gerais,02,Norte de Minas,005,Salinas,57377,3157377,Santa Cruz de Salinas
31,Minas Gerais,12,Zona da Mata,060,Ponte Nova,57401,3157401,Santa Cruz do Escalvado
31,Minas Gerais,08,Vale do Rio Doce,035,Guanhães,57500,3157500,Santa Efigênia de Minas
31,Minas Gerais,02,Norte de Minas,006,Pirapora,57609,3157609,Santa Fé de Minas
31,Minas Gerais,04,Vale do Mucuri,016,Nanuque,57658,3157658,Santa Helena de Minas
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,023,Araxá,57708,3157708,Santa Juliana
31,Minas Gerais,07,Metropolitana de Belo Horizonte,030,Belo Horizonte,57807,3157807,Santa Luzia
31,Minas Gerais,12,Zona da Mata,061,Manhuaçu,57906,3157906,Santa Margarida
31,Minas Gerais,07,Metropolitana de Belo Horizonte,031,Itabira,58003,3158003,Santa Maria de Itabira
31,Minas Gerais,03,Jequitinhonha,014,Almenara,58102,3158102,Santa Maria do Salto
31,Minas Gerais,08,Vale do Rio Doce,036,Peçanha,58201,3158201,Santa Maria do Suaçuí
31,Minas Gerais,10,Sul/Sudoeste de Minas,051,Poços de Caldas,59209,3159209,Santa Rita de Caldas
31,Minas Gerais,12,Zona da Mata,065,Juiz de Fora,59407,3159407,Santa Rita de Ibitipoca
31,Minas Gerais,12,Zona da Mata,065,Juiz de Fora,59308,3159308,Santa Rita de Jacutinga
31,Minas Gerais,08,Vale do Rio Doce,040,Caratinga,59357,3159357,Santa Rita de Minas
31,Minas Gerais,08,Vale do Rio Doce,041,Aimorés,59506,3159506,Santa Rita do Itueto
31,Minas Gerais,10,Sul/Sudoeste de Minas,053,Santa Rita do Sapucaí,59605,3159605,Santa Rita do Sapucaí
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,020,Patos de Minas,59704,3159704,Santa Rosa da Serra
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,017,Ituiutaba,59803,3159803,Santa Vitória
31,Minas Gerais,10,Sul/Sudoeste de Minas,050,Varginha,58300,3158300,Santana da Vargem
31,Minas Gerais,12,Zona da Mata,066,Cataguases,58409,3158409,Santana de Cataguases
31,Minas Gerais,07,Metropolitana de Belo Horizonte,027,Sete Lagoas,58508,3158508,Santana de Pirapama
31,Minas Gerais,12,Zona da Mata,065,Juiz de Fora,58607,3158607,Santana do Deserto
31,Minas Gerais,11,Campo das Vertentes,058,São João Del Rei,58706,3158706,Santana do Garambéu
31,Minas Gerais,09,Oeste de Minas,045,Campo Belo,58805,3158805,Santana do Jacaré
31,Minas Gerais,12,Zona da Mata,061,Manhuaçu,58904,3158904,Santana do Manhuaçu
31,Minas Gerais,08,Vale do Rio Doce,039,Ipatinga,58953,3158953,Santana do Paraíso
31,Minas Gerais,07,Metropolitana de Belo Horizonte,027,Sete Lagoas,59001,3159001,Santana do Riacho
31,Minas Gerais,07,Metropolitana de Belo Horizonte,034,Conselheiro Lafaiete,59100,3159100,Santana dos Montes
31,Minas Gerais,09,Oeste de Minas,046,Oliveira,59902,3159902,Santo Antônio do Amparo
31,Minas Gerais,12,Zona da Mata,066,Cataguases,60009,3160009,Santo Antônio do Aventureiro
31,Minas Gerais,12,Zona da Mata,060,Ponte Nova,60108,3160108,Santo Antônio do Grama
31,Minas Gerais,07,Metropolitana de Belo Horizonte,028,Conceição do Mato Dentro,60207,3160207,Santo Antônio do Itambé
31,Minas Gerais,03,Jequitinhonha,014,Almenara,60306,3160306,Santo Antônio do Jacinto
31,Minas Gerais,09,Oeste de Minas,043,Divinópolis,60405,3160405,Santo Antônio do Monte
31,Minas Gerais,02,Norte de Minas,005,Salinas,60454,3160454,Santo Antônio do Retiro
31,Minas Gerais,07,Metropolitana de Belo Horizonte,028,Conceição do Mato Dentro,60504,3160504,Santo Antônio do Rio Abaixo
31,Minas Gerais,06,Central Mineira,025,Curvelo,60603,3160603,Santo Hipólito
31,Minas Gerais,12,Zona da Mata,065,Juiz de Fora,60702,3160702,Santos Dumont
31,Minas Gerais,10,Sul/Sudoeste de Minas,050,Varginha,60801,3160801,São Bento Abade
31,Minas Gerais,07,Metropolitana de Belo Horizonte,034,Conselheiro Lafaiete,60900,3160900,São Brás do Suaçuí
31,Minas Gerais,08,Vale do Rio Doce,040,Caratinga,60959,3160959,São Domingos das Dores
31,Minas Gerais,07,Metropolitana de Belo Horizonte,031,Itabira,61007,3161007,São Domingos do Prata
31,Minas Gerais,08,Vale do Rio Doce,038,Mantena,61056,3161056,São Félix de Minas
31,Minas Gerais,02,Norte de Minas,003,Januária,61106,3161106,São Francisco
31,Minas Gerais,09,Oeste de Minas,046,Oliveira,61205,3161205,São Francisco de Paula
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,021,Frutal,61304,3161304,São Francisco de Sales
31,Minas Gerais,12,Zona da Mata,063,Muriaé,61403,3161403,São Francisco do Glória
31,Minas Gerais,12,Zona da Mata,064,Ubá,61502,3161502,São Geraldo
31,Minas Gerais,08,Vale do Rio Doce,037,Governador Valadares,61601,3161601,São Geraldo da Piedade
31,Minas Gerais,08,Vale do Rio Doce,037,Governador Valadares,61650,3161650,São Geraldo do Baixio
31,Minas Gerais,01,Noroeste de Minas,002,Paracatu,61700,3161700,São Gonçalo do Abaeté
31,Minas Gerais,09,Oeste de Minas,043,Divinópolis,61809,3161809,São Gonçalo do Pará
31,Minas Gerais,07,Metropolitana de Belo Horizonte,031,Itabira,61908,3161908,São Gonçalo do Rio Abaixo
31,Minas Gerais,03,Jequitinhonha,010,Diamantina,25507,3125507,São Gonçalo do Rio Preto
31,Minas Gerais,10,Sul/Sudoeste de Minas,053,Santa Rita do Sapucaí,62005,3162005,São Gonçalo do Sapucaí
31,Minas Gerais,05,Triângulo Mineiro/Alto Paranaíba,020,Patos de Minas,62104,3162104,São Gotardo
31,Minas Gerais,10,Sul/Sudoeste de Minas,047,Passos,62203,3162203,São João Batista do Glória
31,Minas Gerais,02,Norte de Minas,007,Montes Claros,62252,3162252,São João da Lagoa
31,Minas Gerais,10,Sul/Sudoeste de Minas,053,Santa Rita do Sapucaí,62302,3162302,São João da Mata
31,Minas Gerais,02,Norte de Minas,007,Montes Claros,62401,3162401,São João da Ponte
